00TI               20251126                                                                                   
0601TIA0N       20260101002705100000005000 0000000000002510   
0601TIA0N       20260101002710100000005000 0000000000002510   
0601TIA0N       20260101002715100000005000 0000000000002510   
0601TIA0N       20260101002720100000005000 0000000000002510   
0601TIA0N       20260101002725100000005000 0000000000002510   
0601TIA0N       20260101002730100000005000 0000000000002510   
0601TIA0N       20260101002735100000005000 0000000000002520   
0601TIA0N       20260101002740100000005000 0000000000002520   
0601TIA0N       20260101002745100000005000 0000000000002520   
0601TIA0N       20260101002750100000005000 0000000000002520   
0601TIA0N       20260101002755100000005000 0000000000002520   
0601TIA0N       20260101002760100000005000 0000000000002520   
0601TIA0N       20260101002765100000005000 0000000000002530   
0601TIA0N       20260101002770100000005000 0000000000002530   
0601TIA0N       20260101002775100000005000 0000000000002530   
0601TIA0N       20260101002780100000005000 0000000000002530   
0601TIA0N       20260101002785100000005000 0000000000002530   
0601TIA0N       20260101002790100000005000 0000000000002530   
0601TIA0N       20260101002795100000005000 0000000000002530   
0601TIA0N       20260101002800100000005000 0000000000002540   
0601TIA0N       20260101002805100000005000 0000000000002540   
0601TIA0N       20260101002810100000005000 0000000000002540   
0601TIA0N       20260101002815100000005000 0000000000002540   
0601TIA0N       20260101002820100000005000 0000000000002540   
0601TIA0N       20260101002825100000005000 0000000000002540   
0601TIA0N       20260101002830100000005000 0000000000002540   
0601TIA0N       20260101002835100000005000 0000000000002550   
0601TIA0N       20260101002840100000005000 0000000000002550   
0601TIA0N       20260101002845100000005000 0000000000002550   
0601TIA0N       20260101002850100000005000 0000000000002550   
0601TIA0N       20260101002855100000005000 0000000000002550   
0601TIA0N       20260101002860100000005000 0000000000002550   
0601TIA0N       20260101002865100000005000 0000000000002560   
0601TIA0N       20260101002870100000005000 0000000000002560   
0601TIA0N       20260101002875100000005000 0000000000002560   
0601TIA0N       20260101002880100000005000 0000000000002560   
0601TIA0N       20260101002885100000005000 0000000000002560   
0601TIA0N       20260101002890100000005000 0000000000002560   
0601TIA0N       20260101002895100000005000 0000000000002560   
0601TIA0N       20260101002900100000005000 0000000000002570   
0601TIA0N       20260101002905100000005000 0000000000002570   
0601TIA0N       20260101002910100000005000 0000000000002570   
0601TIA0N       20260101002915100000005000 0000000000002570   
0601TIA0N       20260101002920100000005000 0000000000002570   
0601TIA0N       20260101002925100000005000 0000000000002570   
0601TIA0N       20260101002930100000005000 0000000000002570   
0601TIA0N       20260101002935100000005000 0000000000002580   
0601TIA0N       20260101002940100000005000 0000000000002580   
0601TIA0N       20260101002945100000005000 0000000000002580   
0601TIA0N       20260101002950100000005000 0000000000002580   
0601TIA0N       20260101002955100000005000 0000000000002580   
0601TIA0N       20260101002960100000005000 0000000000002580   
0601TIA0N       20260101002965100000005000 0000000000002580   
0601TIA0N       20260101002970100000005000 0000000000002580   
0601TIA0N       20260101002975100000005000 0000000000002590   
0601TIA0N       20260101002980100000005000 0000000000002590   
0601TIA0N       20260101002985100000005000 0000000000002590   
0601TIA0N       20260101002990100000005000 0000000000002590   
0601TIA0N       20260101002995100000005000 0000000000002590   
0601TIA0N       20260101003000100000005000 0000000000002590   
0601TIA0N       20260101003005100000005000 0000000000002590   
0601TIA0N       20260101003010100000005000 0000000000002600   
0601TIA0N       20260101003015100000005000 0000000000002600   
0601TIA0N       20260101003020100000005000 0000000000002600   
0601TIA0N       20260101003025100000005000 0000000000002600   
0601TIA0N       20260101003030100000005000 0000000000002600   
0601TIA0N       20260101003035100000005000 0000000000002600   
0601TIA0N       20260101003040100000005000 0000000000002600   
0601TIA0N       20260101003045100000005000 0000000000002600   
0601TIA0N       20260101003050100000005000 0000000000002610   
0601TIA0N       20260101003055100000005000 0000000000002610   
0601TIA0N       20260101003060100000005000 0000000000002610   
0601TIA0N       20260101003065100000005000 0000000000002610   
0601TIA0N       20260101003070100000005000 0000000000002610   
0601TIA0N       20260101003075100000005000 0000000000002610   
0601TIA0N       20260101003080100000005000 0000000000002610   
0601TIA0N       20260101003085100000005000 0000000000002620   
0601TIA0N       20260101003090100000005000 0000000000002620   
0601TIA0N       20260101003095100000005000 0000000000002620   
0601TIA0N       20260101003100100000005000 0000000000002620   
0601TIA0N       20260101003105100000005000 0000000000002620   
0601TIA0N       20260101003110100000005000 0000000000002620   
0601TIA0N       20260101003115100000005000 0000000000002620   
0601TIA0N       20260101003120100000005000 0000000000002620   
0601TIA0N       20260101003125100000005000 0000000000002630   
0601TIA0N       20260101003130100000005000 0000000000002630   
0601TIA0N       20260101003135100000005000 0000000000002630   
0601TIA0N       20260101003140100000005000 0000000000002630   
0601TIA0N       20260101003145100000005000 0000000000002630   
0601TIA0N       20260101003150100000005000 0000000000002630   
0601TIA0N       20260101003155100000005000 0000000000002630   
0601TIA0N       20260101003160100000005000 0000000000002630   
0601TIA0N       20260101003165100000005000 0000000000002640   
0601TIA0N       20260101003170100000005000 0000000000002640   
0601TIA0N       20260101003175100000005000 0000000000002640   
0601TIA0N       20260101003180100000005000 0000000000002640   
0601TIA0N       20260101003185100000005000 0000000000002640   
0601TIA0N       20260101003190100000005000 0000000000002640   
0601TIA0N       20260101003195100000005000 0000000000002640   
0601TIA0N       20260101003200100000005000 0000000000002640   
0601TIA0N       20260101003205100000005000 0000000000002650   
0601TIA0N       20260101003210100000005000 0000000000002650   
0601TIA0N       20260101003215100000005000 0000000000002650   
0601TIA0N       20260101003220100000005000 0000000000002650   
0601TIA0N       20260101003225100000005000 0000000000002650   
0601TIA0N       20260101003230100000005000 0000000000002650   
0601TIA0N       20260101003235100000005000 0000000000002650   
0601TIA0N       20260101003240100000005000 0000000000002650   
0601TIA0N       20260101003245100000005000 0000000000002660   
0601TIA0N       20260101003250100000005000 0000000000002660   
0601TIA0N       20260101003255100000005000 0000000000002660   
0601TIA0N       20260101003260100000005000 0000000000002660   
0601TIA0N       20260101003265100000005000 0000000000002660   
0601TIA0N       20260101003270100000005000 0000000000002660   
0601TIA0N       20260101003275100000005000 0000000000002660   
0601TIA0N       20260101003280100000005000 0000000000002660   
0601TIA0N       20260101003285100000005000 0000000000002670   
0601TIA0N       20260101003290100000005000 0000000000002670   
0601TIA0N       20260101003295100000005000 0000000000002670   
0601TIA0N       20260101003300100000005000 0000000000002670   
0601TIA0N       20260101003305100000005000 0000000000002670   
0601TIA0N       20260101003310100000005000 0000000000002670   
0601TIA0N       20260101003315100000005000 0000000000002670   
0601TIA0N       20260101003320100000005000 0000000000002670   
0601TIA0N       20260101003325100000005000 0000000000002670   
0601TIA0N       20260101003330100000005000 0000000000002670   
0601TIA0N       20260101003335100000005000 0000000000002680   
0601TIA0N       20260101003340100000005000 0000000000002680   
0601TIA0N       20260101003345100000005000 0000000000002680   
0601TIA0N       20260101003350100000005000 0000000000002680   
0601TIA0N       20260101003355100000005000 0000000000002680   
0601TIA0N       20260101003360100000005000 0000000000002680   
0601TIA0N       20260101003365100000005000 0000000000002680   
0601TIA0N       20260101003370100000005000 0000000000002680   
0601TIA0N       20260101003375100000005000 0000000000002690   
0601TIA0N       20260101003380100000005000 0000000000002690   
0601TIA0N       20260101003385100000005000 0000000000002690   
0601TIA0N       20260101003390100000005000 0000000000002690   
0601TIA0N       20260101003395100000005000 0000000000002690   
0601TIA0N       20260101003400100000005000 0000000000002690   
0601TIA0N       20260101003405100000005000 0000000000002690   
0601TIA0N       20260101003410100000005000 0000000000002690   
0601TIA0N       20260101003415100000005000 0000000000002690   
0601TIA0N       20260101003420100000005000 0000000000002700   
0601TIA0N       20260101003425100000005000 0000000000002700   
0601TIA0N       20260101003430100000005000 0000000000002700   
0601TIA0N       20260101003435100000005000 0000000000002700   
0601TIA0N       20260101003440100000005000 0000000000002700   
0601TIA0N       20260101003445100000005000 0000000000002700   
0601TIA0N       20260101003450100000005000 0000000000002700   
0601TIA0N       20260101003455100000005000 0000000000002700   
0601TIA0N       20260101003460100000005000 0000000000002700   
0601TIA0N       20260101003465100000005000 0000000000002700   
0601TIA0N       20260101003470100000005000 0000000000002710   
0601TIA0N       20260101003475100000005000 0000000000002710   
0601TIA0N       20260101003480100000005000 0000000000002710   
0601TIA0N       20260101003485100000005000 0000000000002710   
0601TIA0N       20260101003490100000005000 0000000000002710   
0601TIA0N       20260101003495100000005000 0000000000002710   
0601TIA0N       20260101003500100000005000 0000000000002710   
0601TIA0N       20260101003505100000005000 0000000000002710   
0601TIA0N       20260101003510100000005000 0000000000002710   
0601TIA0N       20260101003515100000005000 0000000000002720   
0601TIA0N       20260101003520100000005000 0000000000002720   
0601TIA0N       20260101003525100000005000 0000000000002720   
0601TIA0N       20260101003530100000005000 0000000000002720   
0601TIA0N       20260101003535100000005000 0000000000002720   
0601TIA0N       20260101003540100000005000 0000000000002720   
0601TIA0N       20260101003545100000005000 0000000000002720   
0601TIA0N       20260101003550100000005000 0000000000002720   
0601TIA0N       20260101003555100000005000 0000000000002720   
0601TIA0N       20260101003560100000005000 0000000000002720   
0601TIA0N       20260101003565100000005000 0000000000002730   
0601TIA0N       20260101003570100000005000 0000000000002730   
0601TIA0N       20260101003575100000005000 0000000000002730   
0601TIA0N       20260101003580100000005000 0000000000002730   
