00TI               20231221                                                                                   
0601TIA0N       20240101002705100000005000 0000000000002550   
0601TIA0N       20240101002710100000005000 0000000000002560   
0601TIA0N       20240101002715100000005000 0000000000002560   
0601TIA0N       20240101002720100000005000 0000000000002560   
0601TIA0N       20240101002725100000005000 0000000000002560   
0601TIA0N       20240101002730100000005000 0000000000002560   
0601TIA0N       20240101002735100000005000 0000000000002560   
0601TIA0N       20240101002740100000005000 0000000000002570   
0601TIA0N       20240101002745100000005000 0000000000002570   
0601TIA0N       20240101002750100000005000 0000000000002570   
0601TIA0N       20240101002755100000005000 0000000000002570   
0601TIA0N       20240101002760100000005000 0000000000002570   
0601TIA0N       20240101002765100000005000 0000000000002570   
0601TIA0N       20240101002770100000005000 0000000000002570   
0601TIA0N       20240101002775100000005000 0000000000002580   
0601TIA0N       20240101002780100000005000 0000000000002580   
0601TIA0N       20240101002785100000005000 0000000000002580   
0601TIA0N       20240101002790100000005000 0000000000002580   
0601TIA0N       20240101002795100000005000 0000000000002580   
0601TIA0N       20240101002800100000005000 0000000000002580   
0601TIA0N       20240101002805100000005000 0000000000002590   
0601TIA0N       20240101002810100000005000 0000000000002590   
0601TIA0N       20240101002815100000005000 0000000000002590   
0601TIA0N       20240101002820100000005000 0000000000002590   
0601TIA0N       20240101002825100000005000 0000000000002590   
0601TIA0N       20240101002830100000005000 0000000000002590   
0601TIA0N       20240101002835100000005000 0000000000002600   
0601TIA0N       20240101002840100000005000 0000000000002600   
0601TIA0N       20240101002845100000005000 0000000000002600   
0601TIA0N       20240101002850100000005000 0000000000002600   
0601TIA0N       20240101002855100000005000 0000000000002600   
0601TIA0N       20240101002860100000005000 0000000000002600   
0601TIA0N       20240101002865100000005000 0000000000002600   
0601TIA0N       20240101002870100000005000 0000000000002610   
0601TIA0N       20240101002875100000005000 0000000000002610   
0601TIA0N       20240101002880100000005000 0000000000002610   
0601TIA0N       20240101002885100000005000 0000000000002610   
0601TIA0N       20240101002890100000005000 0000000000002610   
0601TIA0N       20240101002895100000005000 0000000000002610   
0601TIA0N       20240101002900100000005000 0000000000002610   
0601TIA0N       20240101002905100000005000 0000000000002620   
0601TIA0N       20240101002910100000005000 0000000000002620   
0601TIA0N       20240101002915100000005000 0000000000002620   
0601TIA0N       20240101002920100000005000 0000000000002620   
0601TIA0N       20240101002925100000005000 0000000000002620   
0601TIA0N       20240101002930100000005000 0000000000002620   
0601TIA0N       20240101002935100000005000 0000000000002620   
0601TIA0N       20240101002940100000005000 0000000000002620   
0601TIA0N       20240101002945100000005000 0000000000002630   
0601TIA0N       20240101002950100000005000 0000000000002630   
0601TIA0N       20240101002955100000005000 0000000000002630   
0601TIA0N       20240101002960100000005000 0000000000002630   
0601TIA0N       20240101002965100000005000 0000000000002630   
0601TIA0N       20240101002970100000005000 0000000000002630   
0601TIA0N       20240101002975100000005000 0000000000002640   
0601TIA0N       20240101002980100000005000 0000000000002640   
0601TIA0N       20240101002985100000005000 0000000000002640   
0601TIA0N       20240101002990100000005000 0000000000002640   
0601TIA0N       20240101002995100000005000 0000000000002640   
0601TIA0N       20240101003000100000005000 0000000000002640   
0601TIA0N       20240101003005100000005000 0000000000002640   
0601TIA0N       20240101003010100000005000 0000000000002640   
0601TIA0N       20240101003015100000005000 0000000000002650   
0601TIA0N       20240101003020100000005000 0000000000002650   
0601TIA0N       20240101003025100000005000 0000000000002650   
0601TIA0N       20240101003030100000005000 0000000000002650   
0601TIA0N       20240101003035100000005000 0000000000002650   
0601TIA0N       20240101003040100000005000 0000000000002650   
0601TIA0N       20240101003045100000005000 0000000000002650   
0601TIA0N       20240101003050100000005000 0000000000002650   
0601TIA0N       20240101003055100000005000 0000000000002660   
0601TIA0N       20240101003060100000005000 0000000000002660   
0601TIA0N       20240101003065100000005000 0000000000002660   
0601TIA0N       20240101003070100000005000 0000000000002660   
0601TIA0N       20240101003075100000005000 0000000000002660   
0601TIA0N       20240101003080100000005000 0000000000002660   
0601TIA0N       20240101003085100000005000 0000000000002660   
0601TIA0N       20240101003090100000005000 0000000000002670   
0601TIA0N       20240101003095100000005000 0000000000002670   
0601TIA0N       20240101003100100000005000 0000000000002670   
0601TIA0N       20240101003105100000005000 0000000000002670   
0601TIA0N       20240101003110100000005000 0000000000002670   
0601TIA0N       20240101003115100000005000 0000000000002670   
0601TIA0N       20240101003120100000005000 0000000000002670   
0601TIA0N       20240101003125100000005000 0000000000002670   
0601TIA0N       20240101003130100000005000 0000000000002680   
0601TIA0N       20240101003135100000005000 0000000000002680   
0601TIA0N       20240101003140100000005000 0000000000002680   
0601TIA0N       20240101003145100000005000 0000000000002680   
0601TIA0N       20240101003150100000005000 0000000000002680   
0601TIA0N       20240101003155100000005000 0000000000002680   
0601TIA0N       20240101003160100000005000 0000000000002680   
0601TIA0N       20240101003165100000005000 0000000000002690   
0601TIA0N       20240101003170100000005000 0000000000002690   
0601TIA0N       20240101003175100000005000 0000000000002690   
0601TIA0N       20240101003180100000005000 0000000000002690   
0601TIA0N       20240101003185100000005000 0000000000002690   
0601TIA0N       20240101003190100000005000 0000000000002690   
0601TIA0N       20240101003195100000005000 0000000000002690   
0601TIA0N       20240101003200100000005000 0000000000002690   
0601TIA0N       20240101003205100000005000 0000000000002690   
0601TIA0N       20240101003210100000005000 0000000000002700   
0601TIA0N       20240101003215100000005000 0000000000002700   
0601TIA0N       20240101003220100000005000 0000000000002700   
0601TIA0N       20240101003225100000005000 0000000000002700   
0601TIA0N       20240101003230100000005000 0000000000002700   
0601TIA0N       20240101003235100000005000 0000000000002700   
0601TIA0N       20240101003240100000005000 0000000000002700   
0601TIA0N       20240101003245100000005000 0000000000002700   
0601TIA0N       20240101003250100000005000 0000000000002710   
0601TIA0N       20240101003255100000005000 0000000000002710   
0601TIA0N       20240101003260100000005000 0000000000002710   
0601TIA0N       20240101003265100000005000 0000000000002710   
0601TIA0N       20240101003270100000005000 0000000000002710   
0601TIA0N       20240101003275100000005000 0000000000002710   
0601TIA0N       20240101003280100000005000 0000000000002710   
0601TIA0N       20240101003285100000005000 0000000000002710   
0601TIA0N       20240101003290100000005000 0000000000002710   
0601TIA0N       20240101003295100000005000 0000000000002720   
0601TIA0N       20240101003300100000005000 0000000000002720   
0601TIA0N       20240101003305100000005000 0000000000002720   
0601TIA0N       20240101003310100000005000 0000000000002720   
0601TIA0N       20240101003315100000005000 0000000000002720   
0601TIA0N       20240101003320100000005000 0000000000002720   
0601TIA0N       20240101003325100000005000 0000000000002720   
0601TIA0N       20240101003330100000005000 0000000000002720   
0601TIA0N       20240101003335100000005000 0000000000002730   
0601TIA0N       20240101003340100000005000 0000000000002730   
0601TIA0N       20240101003345100000005000 0000000000002730   
0601TIA0N       20240101003350100000005000 0000000000002730   
0601TIA0N       20240101003355100000005000 0000000000002730   
0601TIA0N       20240101003360100000005000 0000000000002730   
0601TIA0N       20240101003365100000005000 0000000000002730   
0601TIA0N       20240101003370100000005000 0000000000002730   
0601TIA0N       20240101003375100000005000 0000000000002730   
0601TIA0N       20240101003380100000005000 0000000000002740   
0601TIA0N       20240101003385100000005000 0000000000002740   
0601TIA0N       20240101003390100000005000 0000000000002740   
0601TIA0N       20240101003395100000005000 0000000000002740   
0601TIA0N       20240101003400100000005000 0000000000002740   
0601TIA0N       20240101003405100000005000 0000000000002740   
0601TIA0N       20240101003410100000005000 0000000000002740   
0601TIA0N       20240101003415100000005000 0000000000002740   
0601TIA0N       20240101003420100000005000 0000000000002740   
0601TIA0N       20240101003425100000005000 0000000000002740   
0601TIA0N       20240101003430100000005000 0000000000002750   
0601TIA0N       20240101003435100000005000 0000000000002750   
0601TIA0N       20240101003440100000005000 0000000000002750   
0601TIA0N       20240101003445100000005000 0000000000002750   
0601TIA0N       20240101003450100000005000 0000000000002750   
0601TIA0N       20240101003455100000005000 0000000000002750   
0601TIA0N       20240101003460100000005000 0000000000002750   
0601TIA0N       20240101003465100000005000 0000000000002750   
0601TIA0N       20240101003470100000005000 0000000000002750   
0601TIA0N       20240101003475100000005000 0000000000002760   
0601TIA0N       20240101003480100000005000 0000000000002760   
0601TIA0N       20240101003485100000005000 0000000000002760   
0601TIA0N       20240101003490100000005000 0000000000002760   
0601TIA0N       20240101003495100000005000 0000000000002760   
0601TIA0N       20240101003500100000005000 0000000000002760   
0601TIA0N       20240101003505100000005000 0000000000002760   
0601TIA0N       20240101003510100000005000 0000000000002760   
0601TIA0N       20240101003515100000005000 0000000000002760   
0601TIA0N       20240101003520100000005000 0000000000002760   
0601TIA0N       20240101003525100000005000 0000000000002770   
0601TIA0N       20240101003530100000005000 0000000000002770   
0601TIA0N       20240101003535100000005000 0000000000002770   
0601TIA0N       20240101003540100000005000 0000000000002770   
0601TIA0N       20240101003545100000005000 0000000000002770   
0601TIA0N       20240101003550100000005000 0000000000002770   
0601TIA0N       20240101003555100000005000 0000000000002770   
0601TIA0N       20240101003560100000005000 0000000000002770   
0601TIA0N       20240101003565100000005000 0000000000002770   
0601TIA0N       20240101003570100000005000 0000000000002770   
0601TIA0N       20240101003575100000005000 0000000000002780   
0601TIA0N       20240101003580100000005000 0000000000002780   
